epoch,loss,accuracy
1,0.5354114962793363,0.857592617270789
2,0.27015893169239896,0.9213752665245203
3,0.21704096676730145,0.9369336353944563
4,0.1823103111475579,0.947311433901919
5,0.15732672194372427,0.9542244136460555
6,0.1386907058519754,0.9605543710021321
7,0.12419128450336678,0.9642190831556503
8,0.1123062438710825,0.9671841684434968
9,0.10241080444258477,0.970532382729211
10,0.0944109511768211,0.972597947761194
11,0.08655245478219314,0.9742304104477612
12,0.08177041662817221,0.9759295042643923
13,0.07619251702715561,0.9775619669509595
14,0.07092882329468994,0.9790778251599147
15,0.067844239088383,0.9797607942430704
16,0.0632672897681022,0.9808935234541578
17,0.059893840838517586,0.9815265191897654
18,0.05607825378253897,0.9831589818763327
19,0.05461507947988379,0.9837919776119403
20,0.051437561017727215,0.9849746801705757
21,0.050279618474219974,0.984424973347548
22,0.04660455290246,0.9859075159914712
23,0.044406411925584935,0.9864738805970149
24,0.044312527934675106,0.986290644989339
25,0.04205556093121388,0.9871901652452025
26,0.039745837491728477,0.9881396588486141
27,0.038607978036747315,0.9880563699360341
28,0.03674179765789001,0.9890891524520256
29,0.03457878013913419,0.9892723880597015
30,0.033325282338165695,0.9900886194029851
31,0.03261754706738763,0.9899220415778252
32,0.031052438234205424,0.990188566098081
33,0.031481055797376575,0.990405117270789
34,0.02950423661118516,0.9911214019189766
35,0.03019813978227912,0.990171908315565
36,0.028404057208227237,0.9913212953091685
37,0.026273289180449102,0.9922208155650319
38,0.0268467559550168,0.9917044243070362
39,0.024760275754940088,0.9922208155650319
40,0.02439603153124714,0.9928204957356077
41,0.024086870946117174,0.9927538646055437
42,0.024045196848103342,0.9927705223880597
43,0.022354500626883052,0.9930203891257996
44,0.021814087388704648,0.9934534914712153
45,0.021945381884029738,0.9930203891257996
46,0.021963426751257883,0.9932202825159915
47,0.020427033565861525,0.9938033049040512
48,0.01980893186584953,0.9935201226012793
49,0.019995715053011624,0.9937366737739872
50,0.0185636136395264,0.9945695628997868
